"Division","Game ID","Date","Time","Venue","Home Team","Away Team","Game Status"
"Juvenile","HLJUVB55","2020-01-22","21:00","BARRETT WEST","LETRMHAWKS2 (2)","LETRMHAWKS1 (3)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB220","2020-01-22","21:00","BLACKBURN","ORLEANS1 (4)","LETRMHAWKS4 (0)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA91","2020-01-22","21:30","ARMSTRONG","GCTCOUGARS1 (6)","ORLEANS2 (0)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA45","2020-01-23","18:00","ARMSTRONG","GCTCOUGARS1 (1)","LETRMHAWKS2 (4)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA26","2020-01-23","18:30","RAY FRIEL 3","LETRMHAWKS1 (7)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB222","2020-01-23","19:30","RAY FRIEL 3","ORLEANS4 (4)","GCTCOUGARS1 (2)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB221","2020-01-23","20:00","BARRETT EAST","LETRMHAWKS6 (3)","LETRMHAWKS4 (3)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA110","2020-01-23","20:30","RAY FRIEL 3","BBSTINGERS1 (2)","ORLEANS1 (0)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB56","2020-01-23","21:00","METCALFE","METCAFJETS1 (8)","LETRMHAWKS2 (2)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB127","2020-01-23","21:00","BARRETT EAST","METCAFJETS1 (0)","LETRMHAWKS1 (2)","Game Results Entered & Game Sheet Received"
"Bantam B2","HLBTB211","2020-01-24","19:00","RUSSELL","RSWARRIORS1 (1)","METCAFJETS2 (1)","Game Results Entered & Game Sheet Received"
"Atom B2","HLATB214","2020-01-24","19:00","POTVIN","GCTCOUGARS2 (6)","LETRMHAWKS3 (0)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB114","2020-01-24","19:30","BARRETT WEST","LETRMHAWKS3 (2)","LETRMHAWKS5 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA69","2020-01-24","20:00","RUSSELL","RSWARRIORS1 (0)","GCTCOUGARS1 (0)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB129","2020-01-24","20:00","BARRETT EAST","ORLEANS2 (4)","METCAFJETS1 (7)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB128","2020-01-24","20:00","POTVIN","GCTCOUGARS2 (3)","ORLEANS2 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA68","2020-01-24","20:30","BARRETT WEST","LETRMHAWKS2 (1)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA67","2020-01-24","21:00","BARRETT EAST","METCAFJETS1 (4)","BBSTINGERS1 (0)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA93","2020-01-24","21:00","ARMSTRONG","GCTCOUGARS1 (4)","LETRMHAWKS1 (1)","Game Results Entered & Game Sheet Received"
"Novice C","HLNC56","2020-01-25","09:00","RUSSELL 2 HALF","ORLEANS1","LETRMHAWKS3",""
"Novice A","HLNA71","2020-01-25","10:00","RUSSELL 2 HALF","RSWARRIORS1","METCAFJETS1",""
"Novice B","HLNB149","2020-01-25","10:00","RUSSELL 1 HALF","RSWARRIORS3","LETRMHAWKS5",""
"PeeWee B2","HLPWB228","2020-01-25","11:30","RUSSELL","METCAFJETS3 (4)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA100","2020-01-25","12:00","METCALFE 1 HALF","BBSTINGERS1","ORLEANS2",""
"Novice C","HLNC77","2020-01-25","12:00","METCALFE 2 HALF","METCAFJETS3","LETRMHAWKS2",""
"Novice B","HLNB168","2020-01-25","13:00","METCALFE 2 HALF","ORLEANS2","METCAFJETS4",""
"Atom C","HLATC49","2020-01-25","14:00","BARRETT EAST","LETRMHAWKS2 (2)","ORLEANS1 (2)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC57","2020-01-25","15:00","BARRETT EAST","LETRMHAWKS1 (0)","LETRMHAWKS2 (5)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB148","2020-01-25","15:00","POTVIN 2 HALF","ORLEANS3","LETRMHAWKS3",""
"Novice C","HLNC78","2020-01-25","15:00","POTVIN 1 HALF","BBSTINGERS1","LETRMHAWKS1",""
"PeeWee B1","HLPWB127","2020-01-25","15:30","METCALFE","METCAFJETS2 (3)","ORLEANS2 (3)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA31","2020-01-25","16:00","BARRETT EAST","LETRMHAWKS1 (2)","ORLEANS1 (4)","Game Results Entered & Game Sheet Received"
"Novice C","HLNC110","2020-01-25","16:00","POTVIN 1 HALF","METCAFJETS2","METCAFJETS1",""
"PeeWee B2","HLPWB219","2020-01-25","16:30","MANLEY","ORLEANS1 (6)","GCTCOUGARS1 (0)","Game Results Entered & Game Sheet Received"
"Atom B1","HLATB113","2020-01-25","17:00","SENECAL","ORLEANS1 (6)","RSWARRIORS2 (3)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB213","2020-01-25","17:00","POTVIN 2 HALF","ORLEANS1","LETRMHAWKS4",""
"PeeWee B1","HLPWB114","2020-01-25","17:00","BARRETT EAST","LETRMHAWKS2 (2)","LETRMHAWKS1 (3)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA49","2020-01-25","18:00","BARRETT EAST","LETRMHAWKS2 (2)","METCAFJETS1 (0)","Game Results Entered & Game Sheet Received"
"Bantam B2","HLBTB212","2020-01-25","19:00","BARRETT EAST","LETRMHAWKS4 (0)","BBSTINGERS2 (2)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB115","2020-01-25","20:00","BARRETT EAST","METCAFJETS1 (3)","LETRMHAWKS1 (3)","Game Results Entered & Game Sheet Received"
"PeeWee B2","HLPWB212","2020-01-26","14:00","RUSSELL","RSWARRIORS1 (1)","METCAFJETS1 (5)","Game Results Entered & Game Sheet Received"
"Atom B2","HLATB216","2020-01-26","15:00","METCALFE","METCAFJETS2 (2)","LETRMHAWKS3 (4)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA61","2020-01-26","15:00","RUSSELL","RSWARRIORS1 (3)","LETRMHAWKS2 (3)","Game Results Entered & Game Sheet Received"
"Bantam B2","HLBTB214","2020-01-26","16:00","RUSSELL","RSWARRIORS1 (1)","LETRMHAWKS4 (1)","Game Results Entered & Game Sheet Received"
"Atom B1","HLATB114","2020-01-26","17:00","BARRETT EAST","LETRMHAWKS1 (2)","RSWARRIORS1 (2)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA73","2020-01-26","17:00","RUSSELL","RSWARRIORS1 (3)","METCAFJETS1 (5)","Game Results Entered & Game Sheet Received"
"PeeWee B2","HLPWB211","2020-01-26","18:00","BARRETT EAST","METCAFJETS3 (2)","ORLEANS1 (2)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB57","2020-01-26","18:30","RSP CANADIAN TIRE C","CUMBERLAND1 (11)","LETRMHAWKS1 (7)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA50","2020-01-26","18:30","MANLEY","BBSTINGERS1 (1)","LETRMHAWKS1 (3)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB126","2020-01-26","19:00","BARRETT EAST","LETRMHAWKS2 (5)","BBSTINGERS1 (3)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB116","2020-01-26","19:30","MANLEY","ORLEANS1 (0)","ORLEANS2 (2)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB58","2020-01-26","20:00","RSP CANADIAN TIRE C","CUMBERLAND2 (2)","RSWARRIORS1 (6)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA70","2020-01-26","20:00","BARRETT EAST","LETRMHAWKS3 (2)","LETRMHAWKS1 (4)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA71","2020-01-26","20:30","MANLEY","BBSTINGERS1 (3)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB59","2020-01-27","20:00","ARMSTRONG","ORLEANS1 (2)","GCTCOUGARS1 (8)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB223","2020-01-27","20:00","BLACKBURN","ORLEANS4 (3)","LETRMHAWKS4 (1)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB129","2020-01-27","20:00","BARRETT EAST","LETRMHAWKS3 (4)","METCAFJETS1 (3)","Game Results Entered & Game Sheet Received"
